Destination Port,Flow Duration,Packet Length Mean,Flow Bytes/s,Total Fwd Packets,Label
80,110995132,58.44444444,4.738946569,5,DoS Slowhttptest
80,110990168,59.55555556,4.829256588,5,DoS Slowhttptest
80,110984784,59.77777778,4.847511349,5,DoS Slowhttptest
80,110979551,58.55555556,4.748622564,5,DoS Slowhttptest
80,110974410,59.88888889,4.856975586,5,DoS Slowhttptest
80,110969168,59.11111111,4.794124436,5,DoS Slowhttptest
80,110963984,59.66666667,4.839408073,5,DoS Slowhttptest
80,110958755,60.0,4.866673207,5,DoS Slowhttptest
80,110953583,59.0,4.785785061,5,DoS Slowhttptest
80,110948377,58.44444444,4.740943619,5,DoS Slowhttptest
80,110943176,59.55555556,4.831302107,5,DoS Slowhttptest
80,110927777,58.22222222,4.723794294,5,DoS Slowhttptest
80,110932980,58.22222222,4.723572737,5,DoS Slowhttptest
80,110922384,59.0,4.787131153,5,DoS Slowhttptest
80,110917255,59.0,4.787352518,5,DoS Slowhttptest
80,110912199,58.44444444,4.742490048,5,DoS Slowhttptest
80,110907011,58.77777778,4.76976158,5,DoS Slowhttptest
80,110901664,59.33333333,4.815076535,5,DoS Slowhttptest
80,110896444,58.55555556,4.752181233,5,DoS Slowhttptest
80,110938271,59.44444444,4.822501696,5,DoS Slowhttptest
80,110891311,58.44444444,4.743383366,5,DoS Slowhttptest
80,110886064,59.11111111,4.797717412,5,DoS Slowhttptest
80,110880935,59.55555556,4.834014071,5,DoS Slowhttptest
80,110875440,58.77777778,4.771119736,5,DoS Slowhttptest
80,110870506,58.33333333,4.735253937,5,DoS Slowhttptest
80,110865257,58.44444444,4.744498089,5,DoS Slowhttptest
80,110860322,59.22222222,4.807851812,5,DoS Slowhttptest
80,110849706,58.88888889,4.781248585,5,DoS Slowhttptest
80,110844494,59.22222222,4.808538347,5,DoS Slowhttptest
80,110854920,59.44444444,4.826127699,5,DoS Slowhttptest
80,110839289,58.55555556,4.754631726,5,DoS Slowhttptest
80,110834108,59.0,4.790943957,5,DoS Slowhttptest
80,110828908,59.0,4.791168745,5,DoS Slowhttptest
80,110823815,58.88888889,4.782365595,5,DoS Slowhttptest
80,110818404,59.0,4.791622879,5,DoS Slowhttptest
80,110813377,59.44444444,4.827936974,5,DoS Slowhttptest
80,110808343,59.55555556,4.837180897,5,DoS Slowhttptest
80,110803139,59.77777778,4.855458111,5,DoS Slowhttptest
80,110797944,58.77777778,4.774456826,5,DoS Slowhttptest
80,110787557,58.77777778,4.77490446,5,DoS Slowhttptest
80,110782136,58.55555556,4.757084662,5,DoS Slowhttptest
80,110792579,59.44444444,4.828843275,5,DoS Slowhttptest
80,110776893,59.22222222,4.811472732,5,DoS Slowhttptest
80,110771799,59.66666667,4.847804268,5,DoS Slowhttptest
80,110766587,58.55555556,4.757752444,5,DoS Slowhttptest
80,110750988,47.90909091,4.758422561,7,DoS Slowhttptest
80,110745919,248.1428571,47.0536526,18,DoS Slowhttptest
80,110735455,236.8181818,47.04906843,19,DoS Slowhttptest
80,110730237,213.3181818,42.38228082,19,DoS Slowhttptest
80,110725066,213.2272727,42.36619737,19,DoS Slowhttptest
80,110652221,236.8181818,47.08445933,19,DoS Slowhttptest
80,102667943,318.1111111,55.77203392,14,DoS Slowhttptest
80,102673129,318.1111111,55.76921689,14,DoS Slowhttptest
80,103676469,301.3684211,55.22950439,15,DoS Slowhttptest
80,63079783,0.0,0.0,7,DoS Slowhttptest
80,63138286,0.0,0.0,7,DoS Slowhttptest
80,63133132,0.0,0.0,7,DoS Slowhttptest
80,63128146,0.0,0.0,7,DoS Slowhttptest
80,63122952,0.0,0.0,7,DoS Slowhttptest
80,63117859,0.0,0.0,7,DoS Slowhttptest
80,63112572,0.0,0.0,7,DoS Slowhttptest
80,63107417,0.0,0.0,7,DoS Slowhttptest
80,63102082,0.0,0.0,7,DoS Slowhttptest
80,63160882,0.0,0.0,7,DoS Slowhttptest
80,63155697,0.0,0.0,7,DoS Slowhttptest
80,63150585,0.0,0.0,7,DoS Slowhttptest
80,63145556,0.0,0.0,7,DoS Slowhttptest
80,63134972,0.0,0.0,7,DoS Slowhttptest
80,63130063,0.0,0.0,7,DoS Slowhttptest
80,63124613,0.0,0.0,7,DoS Slowhttptest
80,63119494,0.0,0.0,7,DoS Slowhttptest
80,63114336,0.0,0.0,7,DoS Slowhttptest
80,63109174,0.0,0.0,7,DoS Slowhttptest
80,63104303,0.0,0.0,7,DoS Slowhttptest
80,63093742,0.0,0.0,7,DoS Slowhttptest
80,63098827,0.0,0.0,7,DoS Slowhttptest
80,63088502,0.0,0.0,7,DoS Slowhttptest
80,63083515,0.0,0.0,7,DoS Slowhttptest
80,63141739,0.0,0.0,7,DoS Slowhttptest
80,63136403,0.0,0.0,7,DoS Slowhttptest
80,63131240,0.0,0.0,7,DoS Slowhttptest
80,63126049,0.0,0.0,7,DoS Slowhttptest
80,63121107,0.0,0.0,7,DoS Slowhttptest
80,63110566,0.0,0.0,7,DoS Slowhttptest
80,63115595,0.0,0.0,7,DoS Slowhttptest
80,63105312,0.0,0.0,7,DoS Slowhttptest
80,63100507,0.0,0.0,7,DoS Slowhttptest
80,63158702,0.0,0.0,7,DoS Slowhttptest
80,63153610,0.0,0.0,7,DoS Slowhttptest
80,63143116,0.0,0.0,7,DoS Slowhttptest
80,63148356,0.0,0.0,7,DoS Slowhttptest
80,63132850,0.0,0.0,7,DoS Slowhttptest
80,63138138,0.0,0.0,7,DoS Slowhttptest
80,63127613,0.0,0.0,7,DoS Slowhttptest
80,63122565,0.0,0.0,7,DoS Slowhttptest
80,63117387,0.0,0.0,7,DoS Slowhttptest
80,63107095,0.0,0.0,7,DoS Slowhttptest
80,63112177,0.0,0.0,7,DoS Slowhttptest
80,63096361,0.0,0.0,7,DoS Slowhttptest
80,63101941,0.0,0.0,7,DoS Slowhttptest
80,63091399,0.0,0.0,7,DoS Slowhttptest
80,63086248,0.0,0.0,7,DoS Slowhttptest
80,63139746,0.0,0.0,7,DoS Slowhttptest
80,63134555,0.0,0.0,7,DoS Slowhttptest
80,63081239,0.0,0.0,7,DoS Slowhttptest
80,63129174,0.0,0.0,7,DoS Slowhttptest
80,63124300,0.0,0.0,7,DoS Slowhttptest
80,63113905,0.0,0.0,7,DoS Slowhttptest
80,63119032,0.0,0.0,7,DoS Slowhttptest
80,63108520,0.0,0.0,7,DoS Slowhttptest
80,63103403,0.0,0.0,7,DoS Slowhttptest
80,63161929,0.0,0.0,7,DoS Slowhttptest
80,63156983,0.0,0.0,7,DoS Slowhttptest
80,63151614,0.0,0.0,7,DoS Slowhttptest
80,63141378,0.0,0.0,7,DoS Slowhttptest
80,63146472,0.0,0.0,7,DoS Slowhttptest
80,63136301,0.0,0.0,7,DoS Slowhttptest
80,63131128,0.0,0.0,7,DoS Slowhttptest
80,63125773,0.0,0.0,7,DoS Slowhttptest
80,63120595,0.0,0.0,7,DoS Slowhttptest
80,63115696,0.0,0.0,7,DoS Slowhttptest
80,63110338,0.0,0.0,7,DoS Slowhttptest
80,63105121,0.0,0.0,7,DoS Slowhttptest
80,63099963,0.0,0.0,7,DoS Slowhttptest
80,63094770,0.0,0.0,7,DoS Slowhttptest
80,63089615,0.0,0.0,7,DoS Slowhttptest
80,63142669,0.0,0.0,7,DoS Slowhttptest
80,63084453,0.0,0.0,7,DoS Slowhttptest
80,63137313,0.0,0.0,7,DoS Slowhttptest
80,63132331,0.0,0.0,7,DoS Slowhttptest
80,63121907,0.0,0.0,7,DoS Slowhttptest
80,63126933,0.0,0.0,7,DoS Slowhttptest
80,63116633,0.0,0.0,7,DoS Slowhttptest
80,63111434,0.0,0.0,7,DoS Slowhttptest
80,63106290,0.0,0.0,7,DoS Slowhttptest
80,63101150,0.0,0.0,7,DoS Slowhttptest
80,63159669,0.0,0.0,7,DoS Slowhttptest
80,63154709,0.0,0.0,7,DoS Slowhttptest
80,63149391,0.0,0.0,7,DoS Slowhttptest
80,63144196,0.0,0.0,7,DoS Slowhttptest
80,63133922,0.0,0.0,7,DoS Slowhttptest
80,63138999,0.0,0.0,7,DoS Slowhttptest
80,109779049,58.44444444,4.791442491,5,DoS Slowhttptest
80,109773876,58.55555556,4.800777919,5,DoS Slowhttptest
80,109763468,53.3,4.855896135,6,DoS Slowhttptest
80,109758484,53.6,4.883449374,6,DoS Slowhttptest
80,109721930,247.8095238,47.42898708,18,DoS Slowhttptest
80,109727147,247.9047619,47.44495909,18,DoS Slowhttptest
80,109690806,236.6818182,47.46979432,19,DoS Slowhttptest
80,109685823,213.5,42.82230713,19,DoS Slowhttptest
80,109680462,213.4545455,42.81528282,19,DoS Slowhttptest
80,109618290,260.2,47.47382941,17,DoS Slowhttptest
80,109587095,236.9090909,47.56034458,19,DoS Slowhttptest
80,63128698,0.0,0.0,7,DoS Slowhttptest
80,63118435,0.0,0.0,7,DoS Slowhttptest
80,63123506,0.0,0.0,7,DoS Slowhttptest
80,63113372,0.0,0.0,7,DoS Slowhttptest
80,63103084,0.0,0.0,7,DoS Slowhttptest
80,63108017,0.0,0.0,7,DoS Slowhttptest
80,63097902,0.0,0.0,7,DoS Slowhttptest
80,63092527,0.0,0.0,7,DoS Slowhttptest
80,63087359,0.0,0.0,7,DoS Slowhttptest
80,63082261,0.0,0.0,7,DoS Slowhttptest
80,63140594,0.0,0.0,7,DoS Slowhttptest
80,63130238,0.0,0.0,7,DoS Slowhttptest
80,63135377,0.0,0.0,7,DoS Slowhttptest
80,63125122,0.0,0.0,7,DoS Slowhttptest
80,63119955,0.0,0.0,7,DoS Slowhttptest
80,63109595,0.0,0.0,7,DoS Slowhttptest
80,63114695,0.0,0.0,7,DoS Slowhttptest
80,63104432,0.0,0.0,7,DoS Slowhttptest
80,63162944,0.0,0.0,7,DoS Slowhttptest
80,63157760,0.0,0.0,7,DoS Slowhttptest
80,63152661,0.0,0.0,7,DoS Slowhttptest
80,63147482,0.0,0.0,7,DoS Slowhttptest
80,63137264,0.0,0.0,7,DoS Slowhttptest
80,63142389,0.0,0.0,7,DoS Slowhttptest
80,63132147,0.0,0.0,7,DoS Slowhttptest
80,63126986,0.0,0.0,7,DoS Slowhttptest
80,63111552,0.0,0.0,7,DoS Slowhttptest
80,63121923,0.0,0.0,7,DoS Slowhttptest
80,63116878,0.0,0.0,7,DoS Slowhttptest
80,63100746,0.0,0.0,7,DoS Slowhttptest
80,63105859,0.0,0.0,7,DoS Slowhttptest
80,63095573,0.0,0.0,7,DoS Slowhttptest
80,63090678,0.0,0.0,7,DoS Slowhttptest
80,63080216,0.0,0.0,7,DoS Slowhttptest
80,63085340,0.0,0.0,7,DoS Slowhttptest
80,63138565,0.0,0.0,7,DoS Slowhttptest
80,63133428,0.0,0.0,7,DoS Slowhttptest
80,63128230,0.0,0.0,7,DoS Slowhttptest
80,63117920,0.0,0.0,7,DoS Slowhttptest
80,63123066,0.0,0.0,7,DoS Slowhttptest
80,63112783,0.0,0.0,7,DoS Slowhttptest
80,63107826,0.0,0.0,7,DoS Slowhttptest
80,63102435,0.0,0.0,7,DoS Slowhttptest
80,63161194,0.0,0.0,7,DoS Slowhttptest
80,63156126,0.0,0.0,7,DoS Slowhttptest
80,63150936,0.0,0.0,7,DoS Slowhttptest
80,63145780,0.0,0.0,7,DoS Slowhttptest
80,63140575,0.0,0.0,7,DoS Slowhttptest
80,63135446,0.0,0.0,7,DoS Slowhttptest
80,63130284,0.0,0.0,7,DoS Slowhttptest
80,63125092,0.0,0.0,7,DoS Slowhttptest
80,63119984,0.0,0.0,7,DoS Slowhttptest
80,63114806,0.0,0.0,7,DoS Slowhttptest
80,63109616,0.0,0.0,7,DoS Slowhttptest
80,63104473,0.0,0.0,7,DoS Slowhttptest
80,63099333,0.0,0.0,7,DoS Slowhttptest
80,63094136,0.0,0.0,7,DoS Slowhttptest
80,63083917,0.0,0.0,7,DoS Slowhttptest
80,63141924,0.0,0.0,7,DoS Slowhttptest
80,63136785,0.0,0.0,7,DoS Slowhttptest
80,63088998,0.0,0.0,7,DoS Slowhttptest
80,63126594,0.0,0.0,7,DoS Slowhttptest
80,63131600,0.0,0.0,7,DoS Slowhttptest
80,63121268,0.0,0.0,7,DoS Slowhttptest
80,63116144,0.0,0.0,7,DoS Slowhttptest
80,63111002,0.0,0.0,7,DoS Slowhttptest
80,63100699,0.0,0.0,7,DoS Slowhttptest
80,63105843,0.0,0.0,7,DoS Slowhttptest
80,63159423,0.0,0.0,7,DoS Slowhttptest
80,63154304,0.0,0.0,7,DoS Slowhttptest
80,63143953,0.0,0.0,7,DoS Slowhttptest
80,63149062,0.0,0.0,7,DoS Slowhttptest
80,63133637,0.0,0.0,7,DoS Slowhttptest
80,63138779,0.0,0.0,7,DoS Slowhttptest
80,63123299,0.0,0.0,7,DoS Slowhttptest
80,63128464,0.0,0.0,7,DoS Slowhttptest
80,63118146,0.0,0.0,7,DoS Slowhttptest
80,63112995,0.0,0.0,7,DoS Slowhttptest
80,63107809,0.0,0.0,7,DoS Slowhttptest
80,63097454,0.0,0.0,7,DoS Slowhttptest
80,63102645,0.0,0.0,7,DoS Slowhttptest
80,63087223,0.0,0.0,7,DoS Slowhttptest
80,63092362,0.0,0.0,7,DoS Slowhttptest
80,63082037,0.0,0.0,7,DoS Slowhttptest
80,63140263,0.0,0.0,7,DoS Slowhttptest
80,63129861,0.0,0.0,7,DoS Slowhttptest
80,63134993,0.0,0.0,7,DoS Slowhttptest
80,63124682,0.0,0.0,7,DoS Slowhttptest
80,63119518,0.0,0.0,7,DoS Slowhttptest
80,63114384,0.0,0.0,7,DoS Slowhttptest
80,63109223,0.0,0.0,7,DoS Slowhttptest
80,63104073,0.0,0.0,7,DoS Slowhttptest
80,102704213,318.1111111,55.75233803,14,DoS Slowhttptest
80,63136926,0.0,0.0,7,DoS Slowhttptest
80,63131774,0.0,0.0,7,DoS Slowhttptest
80,105622028,286.3,54.21217627,16,DoS Slowhttptest
80,63121200,0.0,0.0,7,DoS Slowhttptest
80,63116026,0.0,0.0,7,DoS Slowhttptest
80,63100456,0.0,0.0,7,DoS Slowhttptest
80,63090145,0.0,0.0,7,DoS Slowhttptest
80,105719001,286.3,54.162449,16,DoS Slowhttptest
80,63085019,0.0,0.0,7,DoS Slowhttptest
80,63079883,0.0,0.0,7,DoS Slowhttptest
80,63122798,0.0,0.0,7,DoS Slowhttptest
80,63117692,0.0,0.0,7,DoS Slowhttptest
80,63112567,0.0,0.0,7,DoS Slowhttptest
80,63107579,0.0,0.0,7,DoS Slowhttptest
80,63102212,0.0,0.0,7,DoS Slowhttptest
80,109624520,272.6666667,52.23283988,17,DoS Slowhttptest
80,63155807,0.0,0.0,7,DoS Slowhttptest
80,63145481,0.0,0.0,7,DoS Slowhttptest
80,63150671,0.0,0.0,7,DoS Slowhttptest
80,63140321,0.0,0.0,7,DoS Slowhttptest
80,63135184,0.0,0.0,7,DoS Slowhttptest
80,63119886,0.0,0.0,7,DoS Slowhttptest
80,63114507,0.0,0.0,7,DoS Slowhttptest
80,63124872,0.0,0.0,7,DoS Slowhttptest
80,63109333,0.0,0.0,7,DoS Slowhttptest
80,63104161,0.0,0.0,7,DoS Slowhttptest
80,63093808,0.0,0.0,7,DoS Slowhttptest
80,63088693,0.0,0.0,7,DoS Slowhttptest
80,63083682,0.0,0.0,7,DoS Slowhttptest
80,63142017,0.0,0.0,7,DoS Slowhttptest
80,63136889,0.0,0.0,7,DoS Slowhttptest
80,63131737,0.0,0.0,7,DoS Slowhttptest
80,63126559,0.0,0.0,7,DoS Slowhttptest
80,63121391,0.0,0.0,7,DoS Slowhttptest
80,63111097,0.0,0.0,7,DoS Slowhttptest
80,63116280,0.0,0.0,7,DoS Slowhttptest
80,63100778,0.0,0.0,7,DoS Slowhttptest
80,63106159,0.0,0.0,7,DoS Slowhttptest
80,63159340,0.0,0.0,7,DoS Slowhttptest
80,63154157,0.0,0.0,7,DoS Slowhttptest
80,63149068,0.0,0.0,7,DoS Slowhttptest
80,63138708,0.0,0.0,7,DoS Slowhttptest
80,63143891,0.0,0.0,7,DoS Slowhttptest
80,63133583,0.0,0.0,7,DoS Slowhttptest
80,63128406,0.0,0.0,7,DoS Slowhttptest
80,63123264,0.0,0.0,7,DoS Slowhttptest
80,63118094,0.0,0.0,7,DoS Slowhttptest
80,63112918,0.0,0.0,7,DoS Slowhttptest
80,63107807,0.0,0.0,7,DoS Slowhttptest
80,63102643,0.0,0.0,7,DoS Slowhttptest
80,63092379,0.0,0.0,7,DoS Slowhttptest
80,63097482,0.0,0.0,7,DoS Slowhttptest
80,63087175,0.0,0.0,7,DoS Slowhttptest
80,63140179,0.0,0.0,7,DoS Slowhttptest
80,63082015,0.0,0.0,7,DoS Slowhttptest
80,63134965,0.0,0.0,7,DoS Slowhttptest
80,63124652,0.0,0.0,7,DoS Slowhttptest
80,63129806,0.0,0.0,7,DoS Slowhttptest
80,63114375,0.0,0.0,7,DoS Slowhttptest
80,63119534,0.0,0.0,7,DoS Slowhttptest
80,63109183,0.0,0.0,7,DoS Slowhttptest
80,63162647,0.0,0.0,7,DoS Slowhttptest
80,63104133,0.0,0.0,7,DoS Slowhttptest
80,63152337,0.0,0.0,7,DoS Slowhttptest
80,63157672,0.0,0.0,7,DoS Slowhttptest
80,63142036,0.0,0.0,7,DoS Slowhttptest
80,63147192,0.0,0.0,7,DoS Slowhttptest
80,63137052,0.0,0.0,7,DoS Slowhttptest
80,63131734,0.0,0.0,7,DoS Slowhttptest
80,63121423,0.0,0.0,7,DoS Slowhttptest
80,63126562,0.0,0.0,7,DoS Slowhttptest
80,63111103,0.0,0.0,7,DoS Slowhttptest
80,63116214,0.0,0.0,7,DoS Slowhttptest
80,63105977,0.0,0.0,7,DoS Slowhttptest
80,63100907,0.0,0.0,7,DoS Slowhttptest
80,63095685,0.0,0.0,7,DoS Slowhttptest
80,63090556,0.0,0.0,7,DoS Slowhttptest
80,63085375,0.0,0.0,7,DoS Slowhttptest
80,63080260,0.0,0.0,7,DoS Slowhttptest
80,63138740,0.0,0.0,7,DoS Slowhttptest
80,63128448,0.0,0.0,7,DoS Slowhttptest
80,63133548,0.0,0.0,7,DoS Slowhttptest
80,63123409,0.0,0.0,7,DoS Slowhttptest
80,63118173,0.0,0.0,7,DoS Slowhttptest
80,63107850,0.0,0.0,7,DoS Slowhttptest
80,63113029,0.0,0.0,7,DoS Slowhttptest
80,63102709,0.0,0.0,7,DoS Slowhttptest
80,63161284,0.0,0.0,7,DoS Slowhttptest
80,63156157,0.0,0.0,7,DoS Slowhttptest
80,108768712,58.88888889,4.872724796,5,DoS Slowhttptest
80,108753137,53.1,4.882617777,6,DoS Slowhttptest
80,108747972,53.6,4.928827546,6,DoS Slowhttptest
80,108773946,59.0,4.881683708,5,DoS Slowhttptest
80,108701502,248.1428571,47.93862002,18,DoS Slowhttptest
80,108696328,248.4285714,47.99610158,18,DoS Slowhttptest
80,108624155,260.6,47.98196129,17,DoS Slowhttptest
80,108618756,236.8636364,47.97513976,19,DoS Slowhttptest
80,108613638,213.5454545,43.25423664,19,DoS Slowhttptest
80,108592921,260.8,48.03259689,17,DoS Slowhttptest
80,108567073,212.9090909,43.14383607,19,DoS Slowhttptest
80,108541121,236.8636364,48.00945441,19,DoS Slowhttptest
80,63151026,0.0,0.0,7,DoS Slowhttptest
80,63145853,0.0,0.0,7,DoS Slowhttptest
80,63140688,0.0,0.0,7,DoS Slowhttptest
80,63135605,0.0,0.0,7,DoS Slowhttptest
80,63130410,0.0,0.0,7,DoS Slowhttptest
80,63125257,0.0,0.0,7,DoS Slowhttptest
80,63120100,0.0,0.0,7,DoS Slowhttptest
80,63109828,0.0,0.0,7,DoS Slowhttptest
80,63115124,0.0,0.0,7,DoS Slowhttptest
80,63104689,0.0,0.0,7,DoS Slowhttptest
80,63099751,0.0,0.0,7,DoS Slowhttptest
80,63094406,0.0,0.0,7,DoS Slowhttptest
80,63084296,0.0,0.0,7,DoS Slowhttptest
80,63089250,0.0,0.0,7,DoS Slowhttptest
80,63142404,0.0,0.0,7,DoS Slowhttptest
80,63137230,0.0,0.0,7,DoS Slowhttptest
80,63126997,0.0,0.0,7,DoS Slowhttptest
80,63121810,0.0,0.0,7,DoS Slowhttptest
80,63132071,0.0,0.0,7,DoS Slowhttptest
80,63116654,0.0,0.0,7,DoS Slowhttptest
80,63111522,0.0,0.0,7,DoS Slowhttptest
80,63106376,0.0,0.0,7,DoS Slowhttptest
80,63101183,0.0,0.0,7,DoS Slowhttptest
80,63154606,0.0,0.0,7,DoS Slowhttptest
80,63159773,0.0,0.0,7,DoS Slowhttptest
80,63149452,0.0,0.0,7,DoS Slowhttptest
80,63139178,0.0,0.0,7,DoS Slowhttptest
80,63144304,0.0,0.0,7,DoS Slowhttptest
80,63134020,0.0,0.0,7,DoS Slowhttptest
80,63128862,0.0,0.0,7,DoS Slowhttptest
80,63123709,0.0,0.0,7,DoS Slowhttptest
80,63118585,0.0,0.0,7,DoS Slowhttptest
80,63113444,0.0,0.0,7,DoS Slowhttptest
80,63108330,0.0,0.0,7,DoS Slowhttptest
80,63103163,0.0,0.0,7,DoS Slowhttptest
80,63098015,0.0,0.0,7,DoS Slowhttptest
80,63092844,0.0,0.0,7,DoS Slowhttptest
80,63087710,0.0,0.0,7,DoS Slowhttptest
80,63140900,0.0,0.0,7,DoS Slowhttptest
80,63082579,0.0,0.0,7,DoS Slowhttptest
80,63135746,0.0,0.0,7,DoS Slowhttptest
80,63130606,0.0,0.0,7,DoS Slowhttptest
80,63120309,0.0,0.0,7,DoS Slowhttptest
80,63125654,0.0,0.0,7,DoS Slowhttptest
80,63115139,0.0,0.0,7,DoS Slowhttptest
80,63110004,0.0,0.0,7,DoS Slowhttptest
80,63104863,0.0,0.0,7,DoS Slowhttptest
80,63099725,0.0,0.0,7,DoS Slowhttptest
80,63152906,0.0,0.0,7,DoS Slowhttptest
80,63147823,0.0,0.0,7,DoS Slowhttptest
80,63158068,0.0,0.0,7,DoS Slowhttptest
80,63142665,0.0,0.0,7,DoS Slowhttptest
80,63137450,0.0,0.0,7,DoS Slowhttptest
80,63132363,0.0,0.0,7,DoS Slowhttptest
80,63127210,0.0,0.0,7,DoS Slowhttptest
80,63122051,0.0,0.0,7,DoS Slowhttptest
80,63116956,0.0,0.0,7,DoS Slowhttptest
80,63111767,0.0,0.0,7,DoS Slowhttptest
80,63101539,0.0,0.0,7,DoS Slowhttptest
80,63106662,0.0,0.0,7,DoS Slowhttptest
80,63091278,0.0,0.0,7,DoS Slowhttptest
80,63096373,0.0,0.0,7,DoS Slowhttptest
80,63086069,0.0,0.0,7,DoS Slowhttptest
80,63080942,0.0,0.0,7,DoS Slowhttptest
80,63134354,0.0,0.0,7,DoS Slowhttptest
80,63139485,0.0,0.0,7,DoS Slowhttptest
80,63124049,0.0,0.0,7,DoS Slowhttptest
80,63129236,0.0,0.0,7,DoS Slowhttptest
80,63118906,0.0,0.0,7,DoS Slowhttptest
80,63113795,0.0,0.0,7,DoS Slowhttptest
80,63103481,0.0,0.0,7,DoS Slowhttptest
80,63108776,0.0,0.0,7,DoS Slowhttptest
80,63156757,0.0,0.0,7,DoS Slowhttptest
80,63161866,0.0,0.0,7,DoS Slowhttptest
80,63151611,0.0,0.0,7,DoS Slowhttptest
80,63146440,0.0,0.0,7,DoS Slowhttptest
80,63136166,0.0,0.0,7,DoS Slowhttptest
80,63141321,0.0,0.0,7,DoS Slowhttptest
80,63131061,0.0,0.0,7,DoS Slowhttptest
80,63125920,0.0,0.0,7,DoS Slowhttptest
80,63115682,0.0,0.0,7,DoS Slowhttptest
80,63120787,0.0,0.0,7,DoS Slowhttptest
80,63110470,0.0,0.0,7,DoS Slowhttptest
80,63105376,0.0,0.0,7,DoS Slowhttptest
80,63100199,0.0,0.0,7,DoS Slowhttptest
80,63095087,0.0,0.0,7,DoS Slowhttptest
80,63084978,0.0,0.0,7,DoS Slowhttptest
80,63090151,0.0,0.0,7,DoS Slowhttptest
80,63143111,0.0,0.0,7,DoS Slowhttptest
80,63137955,0.0,0.0,7,DoS Slowhttptest
80,63133047,0.0,0.0,7,DoS Slowhttptest
80,63127644,0.0,0.0,7,DoS Slowhttptest
80,63122511,0.0,0.0,7,DoS Slowhttptest
80,102722734,318.1111111,55.74228583,14,DoS Slowhttptest
80,102717546,318.1111111,55.74510123,14,DoS Slowhttptest
80,63150104,0.0,0.0,7,DoS Slowhttptest
80,63144921,0.0,0.0,7,DoS Slowhttptest
80,63134728,0.0,0.0,7,DoS Slowhttptest
80,63139792,0.0,0.0,7,DoS Slowhttptest
80,63129540,0.0,0.0,7,DoS Slowhttptest
80,105620046,286.3,54.21319358,16,DoS Slowhttptest
80,63119254,0.0,0.0,7,DoS Slowhttptest
80,63114149,0.0,0.0,7,DoS Slowhttptest
80,63098610,0.0,0.0,7,DoS Slowhttptest
80,105717099,286.3,54.16342346,16,DoS Slowhttptest
80,63088327,0.0,0.0,7,DoS Slowhttptest
80,63083159,0.0,0.0,7,DoS Slowhttptest
80,63141802,0.0,0.0,7,DoS Slowhttptest
80,63136683,0.0,0.0,7,DoS Slowhttptest
80,63131549,0.0,0.0,7,DoS Slowhttptest
80,63126355,0.0,0.0,7,DoS Slowhttptest
80,63121224,0.0,0.0,7,DoS Slowhttptest
80,63116115,0.0,0.0,7,DoS Slowhttptest
80,63110945,0.0,0.0,7,DoS Slowhttptest
80,63105810,0.0,0.0,7,DoS Slowhttptest
80,63100703,0.0,0.0,7,DoS Slowhttptest
80,63144017,0.0,0.0,7,DoS Slowhttptest
80,63138823,0.0,0.0,7,DoS Slowhttptest
80,63133775,0.0,0.0,7,DoS Slowhttptest
80,63123619,0.0,0.0,7,DoS Slowhttptest
80,63118358,0.0,0.0,7,DoS Slowhttptest
80,63113222,0.0,0.0,7,DoS Slowhttptest
80,63108064,0.0,0.0,7,DoS Slowhttptest
80,63097367,0.0,0.0,7,DoS Slowhttptest
80,63092246,0.0,0.0,7,DoS Slowhttptest
80,63087139,0.0,0.0,7,DoS Slowhttptest
80,63082006,0.0,0.0,7,DoS Slowhttptest
80,63130090,0.0,0.0,7,DoS Slowhttptest
80,63135274,0.0,0.0,7,DoS Slowhttptest
80,63125004,0.0,0.0,7,DoS Slowhttptest
80,63114670,0.0,0.0,7,DoS Slowhttptest
80,63119845,0.0,0.0,7,DoS Slowhttptest
80,63162837,0.0,0.0,7,DoS Slowhttptest
80,63109604,0.0,0.0,7,DoS Slowhttptest
80,63104651,0.0,0.0,7,DoS Slowhttptest
80,63157722,0.0,0.0,7,DoS Slowhttptest
80,3000192,0.0,0.0,3,DoS Slowhttptest
80,63152529,0.0,0.0,7,DoS Slowhttptest
80,63147370,0.0,0.0,7,DoS Slowhttptest
80,63137143,0.0,0.0,7,DoS Slowhttptest
80,63142231,0.0,0.0,7,DoS Slowhttptest
80,63126837,0.0,0.0,7,DoS Slowhttptest
80,63131957,0.0,0.0,7,DoS Slowhttptest
80,63116550,0.0,0.0,7,DoS Slowhttptest
80,63121735,0.0,0.0,7,DoS Slowhttptest
80,63106266,0.0,0.0,7,DoS Slowhttptest
80,63111404,0.0,0.0,7,DoS Slowhttptest
80,63101267,0.0,0.0,7,DoS Slowhttptest
80,63096066,0.0,0.0,7,DoS Slowhttptest
80,63090931,0.0,0.0,7,DoS Slowhttptest
80,63085772,0.0,0.0,7,DoS Slowhttptest
80,63080620,0.0,0.0,7,DoS Slowhttptest
80,63139328,0.0,0.0,7,DoS Slowhttptest
80,63133980,0.0,0.0,7,DoS Slowhttptest
80,63128819,0.0,0.0,7,DoS Slowhttptest
80,63118570,0.0,0.0,7,DoS Slowhttptest
80,63123697,0.0,0.0,7,DoS Slowhttptest
80,63108290,0.0,0.0,7,DoS Slowhttptest
